table,table_description,column,type,org_specific,discontinued,column_description,bucket,time_typed,already_in_cm04_card
NOTE_EXT_REL_ORD,This table stores information about external orders related to an external note.,EXT_REL_ORD_NAME,VARCHAR,False,False,Free text name of an order associated with the external note,core note lifecycle,False,False
NOTE_EXT_REL_PREDX,This table stores information about external pre-procedure diagnoses related to an external note.,NOTE_CSN_ID,NUMERIC,False,False,"The unique contact serial number (CSN) of the note contact. If you use IntraConnect, this is the Unique Contact Identifier (UCI).",core note lifecycle,False,False
NOTE_EXT_REL_PREDX,This table stores information about external pre-procedure diagnoses related to an external note.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,core note lifecycle,False,False
NOTE_EXT_REL_PREDX,This table stores information about external pre-procedure diagnoses related to an external note.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
NOTE_EXT_REL_PREDX,This table stores information about external pre-procedure diagnoses related to an external note.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,core note lifecycle,True,False
NOTE_EXT_REL_PREDX,This table stores information about external pre-procedure diagnoses related to an external note.,EXT_REL_PREDX_NAME,VARCHAR,False,False,Free text name of a pre-procedure diagnosis associated with the external note,core note lifecycle,False,False
NOTE_EXT_REL_PROB,This table stores information about external problems related to an external note.,NOTE_CSN_ID,NUMERIC,False,False,"The unique contact serial number (CSN) of the note contact. If you use IntraConnect, this is the Unique Contact Identifier (UCI).",core note lifecycle,False,False
NOTE_EXT_REL_PROB,This table stores information about external problems related to an external note.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,core note lifecycle,False,False
NOTE_EXT_REL_PROB,This table stores information about external problems related to an external note.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
NOTE_EXT_REL_PROB,This table stores information about external problems related to an external note.,CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",core note lifecycle,False,False
NOTE_EXT_REL_PROB,This table stores information about external problems related to an external note.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,core note lifecycle,True,False
NOTE_EXT_REL_PROB,This table stores information about external problems related to an external note.,EXT_REL_PROB_NAME,VARCHAR,False,False,Free text name of a problem associated with the external note,core note lifecycle,False,False
NOTE_EXT_REL_PROC,This table stores information about external procedures related to an external note.,NOTE_CSN_ID,NUMERIC,False,False,"The unique contact serial number (CSN) of the note contact. If you use IntraConnect, this is the Unique Contact Identifier (UCI).",core note lifecycle,False,False
NOTE_EXT_REL_PROC,This table stores information about external procedures related to an external note.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,core note lifecycle,False,False
NOTE_EXT_REL_PROC,This table stores information about external procedures related to an external note.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
NOTE_EXT_REL_PROC,This table stores information about external procedures related to an external note.,CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",core note lifecycle,False,False
NOTE_EXT_REL_PROC,This table stores information about external procedures related to an external note.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,core note lifecycle,True,False
NOTE_EXT_REL_PROC,This table stores information about external procedures related to an external note.,EXT_REL_PROC_NAME,VARCHAR,False,False,Free text name of a procedure associated with the external note,core note lifecycle,False,False
NOTE_EXT_REL_PSTDX,This table stores information about external post-procedure diagnoses related to an external note.,NOTE_CSN_ID,NUMERIC,False,False,"The unique contact serial number (CSN) of the note contact. If you use IntraConnect, this is the Unique Contact Identifier (UCI).",core note lifecycle,False,False
NOTE_EXT_REL_PSTDX,This table stores information about external post-procedure diagnoses related to an external note.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,core note lifecycle,False,False
NOTE_EXT_REL_PSTDX,This table stores information about external post-procedure diagnoses related to an external note.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
NOTE_EXT_REL_PSTDX,This table stores information about external post-procedure diagnoses related to an external note.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,core note lifecycle,True,False
NOTE_EXT_REL_PSTDX,This table stores information about external post-procedure diagnoses related to an external note.,EXT_REL_PSTDX_NAME,VARCHAR,False,False,Free text name of a post-procedure diagnosis associated with the external note,core note lifecycle,False,False
NOTE_EXT_SIGNERS,Note signer information for auto-reconciled external notes.,NOTE_CSN_ID,NUMERIC,False,False,The contact serial number (CSN) of the contact.,core note lifecycle,False,False
NOTE_EXT_SIGNERS,Note signer information for auto-reconciled external notes.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,core note lifecycle,False,False
NOTE_EXT_SIGNERS,Note signer information for auto-reconciled external notes.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
NOTE_EXT_SIGNERS,Note signer information for auto-reconciled external notes.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,core note lifecycle,True,False
NOTE_EXT_SIGNERS,Note signer information for auto-reconciled external notes.,EXT_NOTE_SIGNER_NAME,VARCHAR,False,False,An auto-reconciled external note signer's name.,core note lifecycle,False,False
NOTE_EXT_SIGNERS,Note signer information for auto-reconciled external notes.,EXT_NOTE_SIGNING_UTC_DTTM,DATETIME (UTC),False,False,An auto-reconciled external note signing instant for a note signer.,core note lifecycle,True,False
NOTE_EXT_SIGNERS,Note signer information for auto-reconciled external notes.,EXT_NOTE_SIGNER_ROLE_C_NAME,VARCHAR,False,False,External note signer's role in authenticating the content of an auto-reconciled external note.,core note lifecycle,False,False
NOTE_EXT_WRN_TYP,This table stores the external note warning types for a note.,NOTE_CSN_ID,NUMERIC,False,False,"The unique contact serial number (CSN) of the note contact. If you use IntraConnect, this is the Unique Contact Identifier (UCI).",core note lifecycle,False,False
NOTE_EXT_WRN_TYP,This table stores the external note warning types for a note.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,core note lifecycle,False,False
NOTE_EXT_WRN_TYP,This table stores the external note warning types for a note.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
NOTE_EXT_WRN_TYP,This table stores the external note warning types for a note.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,core note lifecycle,True,False
NOTE_EXT_WRN_TYP,This table stores the external note warning types for a note.,EXT_NOTE_WRN_C_NAME,VARCHAR,False,False,The note warning type category ID for the note.,core note lifecycle,False,False
NOTE_FREE_TEXT,The NOTE_FREE_TEXT table contains free text notes.,NOTE_ID,VARCHAR,False,False,The unique ID of the note record.,core note lifecycle,False,False
NOTE_FREE_TEXT,The NOTE_FREE_TEXT table contains free text notes.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,core note lifecycle,False,False
NOTE_FREE_TEXT,The NOTE_FREE_TEXT table contains free text notes.,NOTE_FREE_TEXT,VARCHAR,False,False,This columns contains the free text contents of a plain-text note.,core note lifecycle,False,False
NOTE_IMG_SECT,This table contains information about imaging orders resulted using the Imaging SmartSection.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
NOTE_IMG_SECT,This table contains information about imaging orders resulted using the Imaging SmartSection.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,core note lifecycle,False,False
NOTE_IMG_SECT,This table contains information about imaging orders resulted using the Imaging SmartSection.,IMG_SECT_RESULT_NOTE_CSN_ID,NUMERIC,False,False,The unique contact serial number of the result note associated with the imaging order.,core note lifecycle,False,False
NOTE_IMG_SECT,This table contains information about imaging orders resulted using the Imaging SmartSection.,IMG_SECT_ORDER_ID,NUMERIC,False,False,The unique ID of the imaging order record for this row. This column is frequently used to link to the ORDERS table.,core note lifecycle,False,False
NOTE_PARENT_NOTE,Table to hold HNO parent note information.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
NOTE_PARENT_NOTE,Table to hold HNO parent note information.,SS_PARENT_NOTE_ID,VARCHAR,False,False,Parent note that contains this note within a SmartSection,core note lifecycle,False,False
NOTE_RESEARCH_LINK,This table contains information about the current research link for notes.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
NOTE_RESEARCH_LINK,This table contains information about the current research link for notes.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,core note lifecycle,False,False
NOTE_RESEARCH_LINK,This table contains information about the current research link for notes.,RESEARCH_ID_RESEARCH_STUDY_NAME,VARCHAR,False,False,The name of the research study record.,core note lifecycle,False,False
NOTE_RESEARCH_LINK,This table contains information about the current research link for notes.,ENROLL_ID,NUMERIC,False,False,The ID of the research study association linked to the note.,core note lifecycle,False,False
NOTE_RESEARCH_LINK_HX,This table contains information about how the research study linkage on a note has changed over time.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
NOTE_RESEARCH_LINK_HX,This table contains information about how the research study linkage on a note has changed over time.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,core note lifecycle,False,False
NOTE_RESEARCH_LINK_HX,This table contains information about how the research study linkage on a note has changed over time.,HX_RESEARCH_ID_RESEARCH_STUDY_NAME,VARCHAR,False,False,The name of the research study record.,core note lifecycle,False,False
NOTE_RESEARCH_LINK_HX,This table contains information about how the research study linkage on a note has changed over time.,HX_ENROLL_ID,NUMERIC,False,False,History of the linked study association for the note.,core note lifecycle,False,False
NOTE_RESEARCH_LINK_HX,This table contains information about how the research study linkage on a note has changed over time.,HX_STUDY_LINK_UTC_DTTM,DATETIME (UTC),False,False,History of when the research link of the note was modified.,core note lifecycle,True,False
NOTE_RESEARCH_LINK_HX,This table contains information about how the research study linkage on a note has changed over time.,HX_STUDY_USER_ID,VARCHAR,False,False,History of the user who modified the research link of a note.,core note lifecycle,False,False
NOTE_RESEARCH_LINK_HX,This table contains information about how the research study linkage on a note has changed over time.,HX_STUDY_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,core note lifecycle,False,False
NOTE_SMARTBLOCK_ATTR,"Store the employee (EMP) ID, the Timestamp, and the SmartBlocks added of the Attribution for SmartBlocks.",NOTE_ID,VARCHAR,False,False,The unique identifier for the note record.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
NOTE_SMARTBLOCK_ATTR,"Store the employee (EMP) ID, the Timestamp, and the SmartBlocks added of the Attribution for SmartBlocks.",LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
NOTE_SMARTBLOCK_ATTR,"Store the employee (EMP) ID, the Timestamp, and the SmartBlocks added of the Attribution for SmartBlocks.",USER_ID,VARCHAR,False,False,This item stores the unique ID of the user part of the attribution for SmartBlocks (forms that generate text for a note),smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
NOTE_SMARTBLOCK_ATTR,"Store the employee (EMP) ID, the Timestamp, and the SmartBlocks added of the Attribution for SmartBlocks.",USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
NOTE_SMARTBLOCK_ATTR,"Store the employee (EMP) ID, the Timestamp, and the SmartBlocks added of the Attribution for SmartBlocks.",ATTRIBUTION_UTC_DTTM,DATETIME (UTC),False,False,Stores the instant part of the attribution for SmartBlocks (forms that generate text for a note).,smart-tool usage (SmartText/SmartForm/SmartBlock),True,False
NOTE_SMARTBLOCK_ATTR,"Store the employee (EMP) ID, the Timestamp, and the SmartBlocks added of the Attribution for SmartBlocks.",SB_COPY_CSN,NUMERIC,False,False,Stores the contact serial number (CSN) of the note from which this attributed data was copied.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
NOTE_SMARTSECTION_IDS,Contains the SmartSection IDs used in the note.,NOTE_CSN_ID,NUMERIC,False,False,The contact serial number (CSN) of the contact.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
NOTE_SMARTSECTION_IDS,Contains the SmartSection IDs used in the note.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
NOTE_SMARTSECTION_IDS,Contains the SmartSection IDs used in the note.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
NOTE_SMARTSECTION_IDS,Contains the SmartSection IDs used in the note.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,smart-tool usage (SmartText/SmartForm/SmartBlock),True,False
ORDER_ADDENDUM_NOTE,The table contains the note that stores addendum for the order.,ORDER_ID,NUMERIC,False,False,The unique identifier (.1 item) for the order record.,addendum,False,False
ORDER_ADDENDUM_NOTE,The table contains the note that stores addendum for the order.,CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",addendum,False,False
ORDER_ADDENDUM_NOTE,The table contains the note that stores addendum for the order.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,addendum,False,False
ORDER_ADDENDUM_NOTE,The table contains the note that stores addendum for the order.,ADDENDUM_NOTE_ID,VARCHAR,False,False,The unique ID of the note that stores addendum information for the order.,addendum,False,False
ORDER_DOCUMENTS,"This table contains the DCS records attached to an order on a contact level such as scanned hard copy prescriptions, Lab Scans and Lab Reports.",ORDER_ID,NUMERIC,False,False,The unique identifier (.1 item) for the order record.,other note/document-adjacent,False,False
ORDER_DOCUMENTS,"This table contains the DCS records attached to an order on a contact level such as scanned hard copy prescriptions, Lab Scans and Lab Reports.",CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",other note/document-adjacent,False,False
ORDER_DOCUMENTS,"This table contains the DCS records attached to an order on a contact level such as scanned hard copy prescriptions, Lab Scans and Lab Reports.",LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,other note/document-adjacent,False,False
ORDER_DOCUMENTS,"This table contains the DCS records attached to an order on a contact level such as scanned hard copy prescriptions, Lab Scans and Lab Reports.",CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,other note/document-adjacent,True,False
ORDER_RAD_DICTATE,This table stores the dictation radiologist & dictating date information for orders performed in radiology.,ORDER_PROC_ID,NUMERIC,False,False,The unique ID of the procedure order record.,dictation/transcription,False,False
ORDER_RAD_DICTATE,This table stores the dictation radiologist & dictating date information for orders performed in radiology.,LINE,INTEGER,False,False,The line count for this table as determined by the number of dictating radiologists for an order.,dictation/transcription,False,False
ORDER_RAD_DICTATE,This table stores the dictation radiologist & dictating date information for orders performed in radiology.,PROV_ID_PROV_NAME,VARCHAR,False,False,The name of the service provider. This item may be hidden in a public view of the CLARITY_SER table.,dictation/transcription,False,False
ORDER_RAD_DICTATE,This table stores the dictation radiologist & dictating date information for orders performed in radiology.,DICTATING_DT,DATETIME,False,False,The date that the radiologist sent the dictation to the transcriptionist.,dictation/transcription,True,False
ORDER_RAD_DICTATE,This table stores the dictation radiologist & dictating date information for orders performed in radiology.,DICTATED_UTC_DTTM,DATETIME (UTC),False,False,This item captures the date and time in the Universal Time Coordinated (UTC) format that the provider listed in the Dictated Physicians (I ORD 52205) item dictated the study.,dictation/transcription,True,False
ORDER_RESULT_DOCUMENTS,This tables holds document IDs for documents that contain results for an order.,ORDER_ID,NUMERIC,False,False,The unique identifier (.1 item) for the order record.,other note/document-adjacent,False,False
ORDER_RESULT_DOCUMENTS,This tables holds document IDs for documents that contain results for an order.,CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",other note/document-adjacent,False,False
ORDER_RESULT_DOCUMENTS,This tables holds document IDs for documents that contain results for an order.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,other note/document-adjacent,False,False
ORDER_RESULT_DOCUMENTS,This tables holds document IDs for documents that contain results for an order.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,other note/document-adjacent,True,False
ORDER_RESULT_DOCUMENTS,This tables holds document IDs for documents that contain results for an order.,RESULT_DOCUMENT_ID,VARCHAR,False,False,Stores a list of DCS IDs that links DCS records to a resulted order contact.,other note/document-adjacent,False,False
ORDER_SMARTSECTION_DATA,Data for Order specific SmartSections.,ORDER_ID,NUMERIC,False,False,The unique identifier (.1 item) for the order record.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_DATA,Data for Order specific SmartSections.,CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_DATA,Data for Order specific SmartSections.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_DATA,Data for Order specific SmartSections.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,smart-tool usage (SmartText/SmartForm/SmartBlock),True,False
ORDER_SMARTSECTION_DATA,Data for Order specific SmartSections.,ORDER_SMARTSECTION_C_NAME,VARCHAR,False,False,The key for Result SmartSections. Used as both a primary key and a foreign key for ORDER_SMARTSECTION_TEXT and ORDER_SMARTSECTION_HNO.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_HNO,Holds the CSN of HNO records that contain the SmartSection text.,ORDER_ID,NUMERIC,False,False,The unique identifier (.1 item) for the order record.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_HNO,Holds the CSN of HNO records that contain the SmartSection text.,CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_HNO,Holds the CSN of HNO records that contain the SmartSection text.,GROUP_LINE,INTEGER,False,False,The line number for the information associated with this contact.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_HNO,Holds the CSN of HNO records that contain the SmartSection text.,VALUE_LINE,INTEGER,False,False,The line number of one of the multiple values associated with a specific group of data within this contact.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_HNO,Holds the CSN of HNO records that contain the SmartSection text.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,smart-tool usage (SmartText/SmartForm/SmartBlock),True,False
ORDER_SMARTSECTION_TEXT,Holds the SmartSection text for an Order. Associated key is SMARTSECTION_KEY in ORDER_SMARTSECTION_DATA.,ORDER_ID,NUMERIC,False,False,The unique identifier (.1 item) for the order record.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_TEXT,Holds the SmartSection text for an Order. Associated key is SMARTSECTION_KEY in ORDER_SMARTSECTION_DATA.,CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_TEXT,Holds the SmartSection text for an Order. Associated key is SMARTSECTION_KEY in ORDER_SMARTSECTION_DATA.,GROUP_LINE,INTEGER,False,False,The line number for the information associated with this contact.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_TEXT,Holds the SmartSection text for an Order. Associated key is SMARTSECTION_KEY in ORDER_SMARTSECTION_DATA.,VALUE_LINE,INTEGER,False,False,The line number of one of the multiple values associated with a specific group of data within this contact.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORDER_SMARTSECTION_TEXT,Holds the SmartSection text for an Order. Associated key is SMARTSECTION_KEY in ORDER_SMARTSECTION_DATA.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,smart-tool usage (SmartText/SmartForm/SmartBlock),True,False
ORDER_SMARTSECTION_TEXT,Holds the SmartSection text for an Order. Associated key is SMARTSECTION_KEY in ORDER_SMARTSECTION_DATA.,SMARTSECTION_TEXT,VARCHAR,False,False,The text contents of a SmartSection for the order.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
ORD_LAST_ADDENDUM_INFO,This table contains information about the most recent addendum.,ORDER_ID,NUMERIC,False,False,The unique identifier (.1 item) for the order record.,addendum,False,False
ORD_LAST_ADDENDUM_INFO,This table contains information about the most recent addendum.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,addendum,False,False
ORD_LAST_ADDENDUM_INFO,This table contains information about the most recent addendum.,LAST_ADD_PROV_ID_PROV_NAME,VARCHAR,False,False,The name of the service provider. This item may be hidden in a public view of the CLARITY_SER table.,addendum,False,False
ORTHO_TREAT_NOTE,The ORTHO_TREAT_NOTE table contains information about orthodontics treatment note.,TREATMENT_PLAN_ID,VARCHAR,False,False,The unique identifier for the treatment plan record.,other note/document-adjacent,False,False
ORTHO_TREAT_NOTE,The ORTHO_TREAT_NOTE table contains information about orthodontics treatment note.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,other note/document-adjacent,False,False
ORTHO_TREAT_NOTE,The ORTHO_TREAT_NOTE table contains information about orthodontics treatment note.,NOTE,VARCHAR,False,False,Printable comments for the treatment plan.,other note/document-adjacent,False,False
OR_LOG_POSTOP_NOTE,The OR_LOG_POSTOP_NOTE table contains post-op notes from the log record.,LOG_ID,VARCHAR,False,False,The unique identifier for the log record.,other note/document-adjacent,False,False
OR_LOG_POSTOP_NOTE,The OR_LOG_POSTOP_NOTE table contains post-op notes from the log record.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,other note/document-adjacent,False,False
OR_LOG_POSTOP_NOTE,The OR_LOG_POSTOP_NOTE table contains post-op notes from the log record.,POSTOP_NOTES_ID,VARCHAR,False,False,The unique ID of the post-op notes associated with this log.,other note/document-adjacent,False,False
OUTREACH_ESIG_DOCUMENTS,This table stores documents sent to patients for e-signature prior to an outreach.,ACTIVITY_ID,VARCHAR,False,False,The unique identifier (.1 item) for the task record.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
OUTREACH_ESIG_DOCUMENTS,This table stores documents sent to patients for e-signature prior to an outreach.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
OUTREACH_ESIG_DOCUMENTS,This table stores documents sent to patients for e-signature prior to an outreach.,ESIG_DOCUMENT_ID,VARCHAR,False,False,"For outreach tasks, the document to send to the patient for e-signature.","administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
OUTREACH_ESIG_DOCUMENTS,This table stores documents sent to patients for e-signature prior to an outreach.,ESIG_REL_ORDER_ID,NUMERIC,False,False,"The order related to the e-signature document, if any.","administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
OUTREACH_ESIG_DOCUMENTS,This table stores documents sent to patients for e-signature prior to an outreach.,ESIG_DOC_SEND_DATE,DATETIME,False,False,The date to send the e-signature document to the patient.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",True,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,PAT_ENC_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",addendum,False,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,PAT_ENC_CSN_ID,NUMERIC,False,False,A unique serial number for this encounter. This number is unique across all patients and encounters in the system.,addendum,False,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,addendum,True,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,LINE,INTEGER,False,False,The line count for the items.,addendum,False,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,ADDENDUM_DATE_TIME,DATETIME (Local),False,False,The date and time when the addendum of the patient encounter is created.,addendum,True,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,ADDENDUM_USER_ID,VARCHAR,False,False,The unique ID of the system user who has created the addendum for the patient encounter.,addendum,False,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,ADDENDUM_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,addendum,False,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,ADDENDUM_STARTED_UTC_DTTM,DATETIME (UTC),False,False,"This is the UTC instant when an addendum was started. If blank, then the Addendum Finished Date and Addendum Finished Time (ADDENDUM_DATE_TIME) is the started instant as well as the signed instant.",addendum,True,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,ADDENDUM_STARTED_USER_ID,VARCHAR,False,False,"The unique user identifier that started the addendum. If blank, then the Addendum Finished User (ADDENDUM_USER_ID) was the user that started the addendum as well as signed it.",addendum,False,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,ADDENDUM_STARTED_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,addendum,False,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,SOURCE_WORKFLOW_C_NAME,VARCHAR,False,False,This is the current platform that is allowed to edit the open addendum. This is only set for open addenda started on Rover.,addendum,False,False
PAT_ADDENDUM_INFO,This table contains the encounter addendum information from the Addendum Added Date (I EPT 18123) and Addendum Added User (I EPT 18129) items.,ADDENDUM_OPEN_YN,VARCHAR,False,False,Stores whether the addendum is open and has not yet been signed.,addendum,False,False
